000 025; 000 075; 050 100; 100 075; 100 025; 050 000; 000 000; 000 000; 000 000; 000 000; 000 000; 000 000;
000 025; 000 075; 050 100; 100 075; 100 025; 050 000; 000 000; 000 000; 000 000; 000 000; 000 000; 000 000;
000 025; 000 075; 050 100; 100 075; 100 025; 050 000; 000 000; 000 000; 000 000; 000 000; 000 000; 000 000;
000 025; 000 075; 050 100; 100 075; 100 025; 050 000; 000 000; 000 000; 000 000; 000 000; 000 000; 000 000;
000 025; 000 075; 050 100; 100 075; 100 025; 050 000; 000 000; 000 000; 000 000; 000 000; 000 000; 000 000;
000 025; 000 075; 050 100; 100 075; 100 025; 050 000; 000 000; 000 000; 000 000; 000 000; 000 000; 000 000;
000 025; 000 075; 050 100; 100 075; 100 025; 050 000; 000 000; 000 000; 000 000; 000 000; 000 000; 000 000;
000 025; 000 075; 050 100; 100 075; 100 025; 050 000; 000 000; 000 000; 000 000; 000 000; 000 000; 000 000;
000 025; 000 075; 050 100; 100 075; 100 025; 050 000; 000 000; 000 000; 000 000; 000 000; 000 000; 000 000;
000 025; 000 075; 050 100; 100 075; 100 025; 050 000; 000 000; 000 000; 000 000; 000 000; 000 000; 000 000;
000 025; 000 075; 050 100; 100 075; 100 025; 050 000; 000 000; 000 000; 000 000; 000 000; 000 000; 000 000;
000 025; 000 075; 050 100; 100 075; 100 025; 050 000; 000 000; 000 000; 000 000; 000 000; 000 000; 000 000;
